project_id,master_project_en,area_name_en,developer,project_status,project_type_en,percent_completed,no_of_units,no_of_buildings,no_of_villas,no_of_lands,total_assets,project_start_date,project_end_date,start_year,end_year,planned_duration_days,is_ready,is_offplan,is_delivered,is_overdue,is_zombie,months_overdue,progress_band,cohort_median_completion,vs_cohort_pts
561401632,Arjan,Al Barshaa South Third,Liwan,Active,Standard,4.0,1254,5,0,0,1259,2023-11-01,2028-03-31,2023.0,2028.0,1612.0,False,True,False,False,False,,<30% built,48.0,-44.0
602973450,Dubai Maritime City,Madinat Dubai Almelaheyah,Dubai Maritime City,Active,Standard,89.0,156,1,0,0,157,2022-11-01,,2022.0,,,False,True,False,False,False,,>70% built,100.0,-11.0
1173,Business Bay,Business Bay,Business Bay,Finished,Standard,100.0,265,1,0,0,266,2008-12-17,2020-10-14,2008.0,2020.0,4319.0,True,False,True,False,False,,>70% built,100.0,0.0
6969288,Mudon,Al Hebiah Sixth,Dubailand Residences,Finished,Standard,100.0,0,0,3,400,403,2013-04-01,2015-10-14,2013.0,2015.0,926.0,True,False,True,False,False,,>70% built,100.0,0.0
12727332,DAMAC HILLS,Al Hebiah Third,Dubailand,Finished,Standard,100.0,1246,5,0,0,1251,2014-08-01,2021-01-10,2014.0,2021.0,2354.0,True,False,True,False,False,,>70% built,100.0,0.0
776,Silicon Oasis,Nadd Hessa,Dubai Integrated Economic Zones,Finished,Standard,100.0,132,1,0,0,133,2008-05-08,2014-05-13,2008.0,2014.0,2196.0,True,False,True,False,False,,>70% built,100.0,0.0
105304712,TOWN SQUARE,Al Yelayiss 2,Nshama,Finished,Standard,100.0,0,0,322,42,364,2018-06-01,2020-12-21,2018.0,2020.0,934.0,True,False,True,False,False,,>70% built,100.0,0.0
86870547,Dubai Sports City,Al Hebiah Fourth,Dubai Sports City,Finished,Standard,100.0,0,0,14,0,14,2023-10-30,,2023.0,,,True,False,True,False,False,,>70% built,48.0,52.0
740654124,Dubai South Residential District,Madinat Al Mataar,Dubai Aviation City Corporation,Not Started,Standard,0.0,64,1,0,0,65,2025-11-01,2027-03-31,2025.0,2027.0,515.0,False,True,False,False,False,,<30% built,0.0,0.0
242001918,DUBAI HILLS,Hadaeq Sheikh Mohammed Bin Rashid,Dubai Hills Estate,Finished,Standard,100.0,0,0,0,40,40,2019-07-30,2024-11-30,2019.0,2024.0,1950.0,True,False,True,False,False,,>70% built,100.0,0.0
408174590,Dubai Marina,Marsa Dubai,Emaar Properties,Active,Standard,70.0,341,1,0,0,342,2022-04-10,2026-03-08,2022.0,2026.0,1428.0,False,True,False,True,False,4.9,30-70% built,100.0,-30.0
443449969,Dubai Investment Park First,Dubai Investment Park First,Dubai Investments Park Development,Active,Standard,43.0,224,1,0,0,225,2022-12-31,2025-12-31,2022.0,2025.0,1096.0,False,True,False,True,False,7.1,30-70% built,100.0,-57.0
735244874,Wasl Gate,Jabal Ali First,JAG Development,Not Started,Standard,0.0,350,1,0,0,351,2025-06-30,2028-06-30,2025.0,2028.0,1096.0,False,True,False,False,False,,<30% built,0.0,0.0
1136,Dubai Sports City,Al Hebiah Fourth,Dubai Sports City,Finished,Standard,100.0,126,1,0,0,127,2007-09-29,2013-10-24,2007.0,2013.0,2217.0,True,False,True,False,False,,>70% built,100.0,0.0
1443,Arjan,Al Barshaa South Third,Remraam,Finished,Standard,100.0,170,1,0,0,171,2011-01-05,2014-03-31,2011.0,2014.0,1181.0,True,False,True,False,False,,>70% built,100.0,0.0
168193168,Meydan One Community,Al Merkadh,Meydan Group,Finished,Standard,100.0,252,1,0,0,253,2017-10-01,2023-09-14,2017.0,2023.0,2174.0,True,False,True,False,False,,>70% built,100.0,0.0
710886060,Dubai South Residential District,Madinat Al Mataar,Dubai Aviation City Corporation,Not Started,Standard,0.0,58,1,0,0,59,2025-05-12,2027-09-12,2025.0,2027.0,853.0,False,True,False,False,False,,<30% built,0.0,0.0
353,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Finished,Standard,100.0,0,0,14,0,14,2009-08-15,2015-12-08,2009.0,2015.0,2306.0,True,False,True,False,False,,>70% built,100.0,0.0
27606027,Arjan,Al Barshaa South Third,Liwan,Finished,Standard,100.0,179,1,0,0,180,2015-10-06,2017-05-31,2015.0,2017.0,603.0,True,False,True,False,False,,>70% built,100.0,0.0
130,Dubai Marina,Marsa Dubai,Emaar Properties,Finished,Standard,100.0,506,2,0,0,508,2006-05-01,2013-05-23,2006.0,2013.0,2579.0,True,False,True,False,False,,>70% built,100.0,0.0
587375604,Dubai World Central,Madinat Al Mataar,Emaar Dubai South DWC,Active,Standard,22.0,0,0,72,53,125,2024-07-29,,2024.0,,,False,True,False,False,False,,<30% built,8.0,14.0
136341920,Dubai South Residential District,Madinat Al Mataar,Dubai Aviation City Corporation,Active,Standard,30.0,209,1,0,0,210,2018-01-05,2020-02-05,2018.0,2020.0,761.0,False,True,False,True,False,77.9,<30% built,100.0,-70.0
812040992,Palm Deira,Palm Deira,Palm Deira,Pending,Standard,0.0,0,0,0,0,0,2025-11-25,2027-04-25,2025.0,2027.0,516.0,False,True,False,False,False,,<30% built,0.0,0.0
605587948,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Active,Standard,18.0,143,1,0,0,144,2023-12-31,2026-12-31,2023.0,2026.0,1096.0,False,True,False,False,False,,<30% built,48.0,-30.0
79549713,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Finished,Standard,100.0,944,3,0,0,947,2017-10-31,2020-08-07,2017.0,2020.0,1011.0,True,False,True,False,False,,>70% built,100.0,0.0
894,Dubai Marina,Marsa Dubai,Emaar Properties,Finished,Standard,100.0,117,1,0,0,118,2007-01-01,2017-05-25,2007.0,2017.0,3797.0,True,False,True,False,False,,>70% built,100.0,0.0
733580464,Meydan One Community,Al Merkadh,Meydan Group,Active,Standard,29.0,151,1,0,0,152,2025-03-13,2027-03-13,2025.0,2027.0,730.0,False,True,False,False,False,,<30% built,0.0,29.0
817322201,,Um Suqaim Third,Jumeirah Hills Development,Pending,Standard,0.0,236,3,0,0,239,2025-12-07,2029-03-01,2025.0,2029.0,1180.0,False,True,False,False,False,,<30% built,0.0,0.0
1214,Liwan1,Wadi Al Safa 2,Remraam,Finished,Standard,100.0,55,1,0,0,56,2009-03-19,2015-08-06,2009.0,2015.0,2331.0,True,False,True,False,False,,>70% built,100.0,0.0
813373000,Dubai World Central,Madinat Al Mataar,Dubai Aviation City Corporation,Pending,Standard,0.0,365,1,0,0,366,2026-03-15,2029-03-14,2026.0,2029.0,1095.0,False,True,False,False,False,,<30% built,0.0,0.0
428402416,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Active,Standard,82.0,229,1,0,0,230,2021-03-07,2024-07-31,2021.0,2024.0,1242.0,False,True,False,True,False,24.1,>70% built,100.0,-18.0
257,Dubai Marina,Marsa Dubai,Emaar Properties,Finished,Standard,100.0,682,1,0,0,683,2006-12-06,2011-05-17,2006.0,2011.0,1623.0,True,False,True,False,False,,>70% built,100.0,0.0
732370688,,Wadi Al Safa 3,Dubailand,Not Started,Standard,0.0,0,0,0,386,386,2025-07-28,2029-05-31,2025.0,2029.0,1403.0,False,True,False,False,False,,<30% built,0.0,0.0
353792726,Mohammed Bin Rashid AL Maktoum City -District -1 Community,Al Merkadh,Meydan Group,Finished,Standard,100.0,31,1,0,0,32,2021-10-01,2023-05-30,2021.0,2023.0,606.0,True,False,True,False,False,,>70% built,100.0,0.0
72,Business Bay,Business Bay,Business Bay,Finished,Standard,100.0,425,3,0,0,428,2007-04-20,2010-01-26,2007.0,2010.0,1012.0,True,False,True,False,False,,>70% built,100.0,0.0
739129149,TOWN SQUARE,Al Yelayiss 2,Nshama,Not Started,Standard,0.0,154,1,0,0,155,2025-10-10,2028-01-14,2025.0,2028.0,826.0,False,True,False,False,False,,<30% built,0.0,0.0
585849445,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Active,Standard,32.0,370,1,0,0,371,2024-01-14,,2024.0,,,False,True,False,False,False,,30-70% built,8.0,24.0
736155901,Dubai Land Residence Complex,Wadi Al Safa 5,Dubailand Residences,Not Started,Standard,0.0,129,1,0,0,130,2025-06-01,2027-12-31,2025.0,2027.0,943.0,False,True,False,False,False,,<30% built,0.0,0.0
603796305,Jumeirah Garden City,Al Satwa,Meraas,Active,Standard,51.0,88,1,0,0,89,2024-07-01,2025-12-31,2024.0,2025.0,548.0,False,True,False,True,False,7.1,30-70% built,8.0,43.0
690522403,Dubai Sports City,Al Hebiah Fourth,Dubai Sports City,Active,Standard,10.0,501,1,0,0,502,2024-12-17,2026-03-31,2024.0,2026.0,469.0,False,True,False,True,True,4.1,<30% built,8.0,2.0
88842153,Jumeirah Village Triangle,Al Barsha South Fifth,Jumeirah Village,Active,Standard,20.0,788,1,0,0,789,2023-08-01,,2023.0,,,False,True,False,False,False,,<30% built,48.0,-28.0
965,City Of Arabia,Wadi Al Safa 4,Dubai Properties,Finished,Standard,100.0,202,1,0,0,203,2008-12-01,2020-06-14,2008.0,2020.0,4213.0,True,False,True,False,False,,>70% built,100.0,0.0
375932232,Al Barari,Wadi Al Safa 3,Abwab Real Estate,Finished,Standard,100.0,0,0,0,60,60,2021-10-11,2023-03-30,2021.0,2023.0,535.0,True,False,True,False,False,,>70% built,100.0,0.0
1303,Dubai Sports City,Al Hebiah Fourth,Dubai Sports City,Finished,Standard,100.0,84,1,0,0,85,2010-11-09,2010-05-20,2010.0,2010.0,,True,False,True,False,False,,>70% built,100.0,0.0
612809940,Dubai South Residential District,Madinat Al Mataar,Dubai Aviation City Corporation,Active,Standard,65.0,72,1,0,0,73,2023-12-27,2025-06-26,2023.0,2025.0,547.0,False,True,False,True,False,13.3,30-70% built,48.0,17.0
554109961,The World,World Islands,The World,Active,Standard,50.0,0,0,1,0,1,,,,,,False,True,False,False,False,,30-70% built,,
345471078,DAMAC HILLS,Al Hebiah Third,Dubailand Residences,Finished,Standard,100.0,0,0,0,250,250,2021-05-01,2024-01-29,2021.0,2024.0,1003.0,True,False,True,False,False,,>70% built,100.0,0.0
710607095,Mohammed Bin Rashid AL Maktoum District 11,Wadi Al Safa 3,Meydan Group,Not Started,Standard,0.0,0,0,22,0,22,2025-03-25,2028-01-24,2025.0,2028.0,1035.0,False,True,False,False,False,,<30% built,0.0,0.0
11705020,Dubai South Residential District,Madinat Al Mataar,Dubai World Trade Centre,Finished,Standard,100.0,972,5,0,0,977,2014-06-01,2019-08-07,2014.0,2019.0,1893.0,True,False,True,False,False,,>70% built,100.0,0.0
755968043,Dubai International Financial Center,Zaabeel Second,Arada Developments,Not Started,Standard,0.0,546,2,0,0,548,2026-05-01,2029-10-31,2026.0,2029.0,1279.0,False,True,False,False,False,,<30% built,0.0,0.0
818323478,WARSAN FIRST DEVELOPMENT,Al Warsan First,Meraas,Pending,Standard,0.0,0,0,0,0,0,2025-12-01,2026-12-01,2025.0,2026.0,365.0,False,True,False,False,False,,<30% built,0.0,0.0
531438771,Dubai Sports City,Al Hebiah Fourth,Dubai Sports City,Active,Standard,65.0,209,1,0,0,210,2023-08-01,,2023.0,,,False,True,False,False,False,,30-70% built,48.0,17.0
418,Business Bay,Business Bay,Business Bay,Finished,Standard,100.0,222,1,0,0,223,2010-06-01,2013-12-12,2010.0,2013.0,1290.0,True,False,True,False,False,,>70% built,100.0,0.0
44122495,DAMAC HILLS 2,Madinat Hind 4,Front Line Investment Management,Finished,Standard,100.0,230,18,0,7,255,2017-03-12,2022-05-31,2017.0,2022.0,1906.0,True,False,True,False,False,,>70% built,100.0,0.0
799766902,Jumeirah Golf Estates - Phase B,Me'Aisem First,JGE Real Estate,Not Started,Standard,0.0,0,0,0,184,184,2025-08-20,2028-09-18,2025.0,2028.0,1125.0,False,True,False,False,False,,<30% built,0.0,0.0
1135,Dubai Sports City,Al Hebiah Fourth,Dubai Sports City,Finished,Standard,100.0,126,1,0,0,127,2008-10-20,2015-05-31,2008.0,2015.0,2414.0,True,False,True,False,False,,>70% built,100.0,0.0
248622120,Dubai World Central,Madinat Al Mataar,Emaar Dubai South DWC,Finished,Standard,100.0,0,0,286,46,332,2019-09-01,2024-01-18,2019.0,2024.0,1600.0,True,False,True,False,False,,>70% built,100.0,0.0
1293,Jumeirah Lakes Towers,Al Thanyah Fifth,DMCC (Dubai Multi Commodities Centre),Finished,Standard,100.0,348,1,0,0,349,2010-07-16,2010-11-28,2010.0,2010.0,135.0,True,False,True,False,False,,>70% built,100.0,0.0
47941979,Al Furjan,Jabal Ali First,Nakheel,Finished,Standard,100.0,108,1,0,0,109,2016-01-04,2017-12-31,2016.0,2017.0,727.0,True,False,True,False,False,,>70% built,100.0,0.0
733589624,Meydan One Community,Al Merkadh,Meydan Group,Active,Standard,54.0,82,1,0,0,83,2025-03-13,2027-03-13,2025.0,2027.0,730.0,False,True,False,False,False,,30-70% built,0.0,54.0
669285539,Motor City,Al Hebiah First,Union Properties PJSC,Active,Standard,4.0,2341,6,0,0,2347,2024-10-03,2028-12-31,2024.0,2028.0,1550.0,False,True,False,False,False,,<30% built,8.0,-4.0
565895511,Arjan,Al Barshaa South Third,Liwan,Active,Standard,5.0,249,1,0,0,250,2024-04-01,,2024.0,,,False,True,False,False,False,,<30% built,8.0,-3.0
540489644,Business Bay,Business Bay,Business Bay,Active,Standard,33.0,238,2,0,0,240,2023-10-01,2025-12-31,2023.0,2025.0,822.0,False,True,False,True,False,7.1,30-70% built,48.0,-15.0
351,Jumeirah Lakes Towers,Al Thanyah Fifth,DMCC (Dubai Multi Commodities Centre),Finished,Standard,100.0,275,1,0,0,276,2007-09-09,2013-02-11,2007.0,2013.0,1982.0,True,False,True,False,False,,>70% built,100.0,0.0
582784296,Jumeirah Village Triangle,Al Barsha South Fifth,Jumeirah Village,Active,Standard,12.0,61,1,0,0,62,2024-01-15,2025-03-31,2024.0,2025.0,441.0,False,True,False,True,True,16.1,<30% built,8.0,4.0
742369548,Mohammed Bin Rashid AL Maktoum District 11,Wadi Al Safa 3,Meydan Group,Not Started,Standard,0.0,49,1,0,0,50,2025-09-01,2028-09-01,2025.0,2028.0,1096.0,False,True,False,False,False,,<30% built,0.0,0.0
650635866,Dubai Health Care City Phase 2,Al Jadaf,Dubai Healthcare City,Active,Standard,30.0,178,1,0,0,179,2024-09-01,2025-12-31,2024.0,2025.0,486.0,False,True,False,True,False,7.1,<30% built,8.0,22.0
737809199,Palm Deira,Palm Deira,Nakheel,Not Started,Standard,0.0,71,1,0,0,72,2025-05-20,2027-03-20,2025.0,2027.0,669.0,False,True,False,False,False,,<30% built,0.0,0.0
757449726,Liwan1,Wadi Al Safa 2,Liwan,Pending,Standard,0.0,118,1,0,0,119,2025-06-01,2027-06-01,2025.0,2027.0,730.0,False,True,False,False,False,,<30% built,0.0,0.0
25242746,Business Bay,Business Bay,Business Bay,Finished,Standard,100.0,581,1,0,0,582,2015-10-01,2020-02-27,2015.0,2020.0,1610.0,True,False,True,False,False,,>70% built,100.0,0.0
30284679,,Al Thanyah Fifth,DMCC (Dubai Multi Commodities Centre),Finished,Standard,100.0,82,1,0,0,83,2015-01-15,2019-07-31,2015.0,2019.0,1658.0,True,False,True,False,False,,>70% built,100.0,0.0
543121347,Jumeirah Village Triangle,Al Barsha South Fifth,Jumeirah Village,Finished,Standard,100.0,141,1,0,0,142,2022-10-05,,2022.0,,,True,False,True,False,False,,>70% built,100.0,0.0
556151406,Dubai South Residential District,Madinat Al Mataar,Dubai Aviation City Corporation,Active,Standard,37.0,0,0,138,48,186,2024-04-30,,2024.0,,,False,True,False,False,False,,30-70% built,8.0,29.0
616120804,Dubai South Residential District,Madinat Al Mataar,Dubai Aviation City Corporation,Active,Standard,17.0,48,1,0,0,49,2024-10-01,2026-09-30,2024.0,2026.0,729.0,False,True,False,False,False,,<30% built,8.0,9.0
483917929,Dubai Maritime City,Madinat Dubai Almelaheyah,Dubai Maritime City,Active,Standard,48.0,585,1,0,0,586,2023-09-01,2026-10-31,2023.0,2026.0,1156.0,False,True,False,False,False,,30-70% built,48.0,0.0
637325436,Jumeirah Village Circle,Al Barsha South Fourth,Nakheel,Finished,Standard,100.0,105,2,0,0,107,2023-11-13,2025-02-28,2023.0,2025.0,473.0,True,False,True,False,False,,>70% built,48.0,52.0
739735993,Dubai Maritime City,Madinat Dubai Almelaheyah,Dubai Maritime City,Not Started,Standard,0.0,268,1,0,0,269,2025-10-10,2028-07-10,2025.0,2028.0,1004.0,False,True,False,False,False,,<30% built,0.0,0.0
447566426,,Al Hebiah Fifth,Wahat Al Jazeera Real Estate,Active,Standard,53.0,0,0,0,575,575,2023-02-12,2025-12-31,2023.0,2025.0,1053.0,False,True,False,True,False,7.1,30-70% built,48.0,5.0
11542112,DAMAC HILLS,Al Hebiah Third,DAMAC Crescent Properties,Finished,Standard,100.0,168,2,0,0,170,2014-06-01,2018-12-11,2014.0,2018.0,1654.0,True,False,True,False,False,,>70% built,100.0,0.0
176454885,International City Phase 3,Warsan Fourth,International City,Finished,Standard,100.0,69,1,0,0,70,2018-07-01,2021-02-28,2018.0,2021.0,973.0,True,False,True,False,False,,>70% built,100.0,0.0
238037167,Dubai Creek Harbour,Al Khairan First,Dubai Creek Harbour,Finished,Standard,100.0,305,4,0,0,309,2019-04-23,2022-10-06,2019.0,2022.0,1262.0,True,False,True,False,False,,>70% built,100.0,0.0
763750218,Palm Deira,Palm Deira,Nakheel,Not Started,Standard,0.0,257,4,0,0,261,2025-08-17,2028-09-15,2025.0,2028.0,1125.0,False,True,False,False,False,,<30% built,0.0,0.0
244600848,Dubai Hills Estate,Hadaeq Sheikh Mohammed Bin Rashid,Dubai Hills Estate,Finished,Standard,100.0,308,2,0,0,310,2019-07-12,2023-10-08,2019.0,2023.0,1549.0,True,False,True,False,False,,>70% built,100.0,0.0
148614974,Meydan One Community,Al Merkadh,Meydan Group,Finished,Standard,100.0,282,1,0,0,283,2017-12-15,2023-07-14,2017.0,2023.0,2037.0,True,False,True,False,False,,>70% built,100.0,0.0
44,Business Bay,Business Bay,Dubai Properties,Finished,Standard,100.0,332,1,0,0,333,2006-09-06,2011-03-27,2006.0,2011.0,1663.0,True,False,True,False,False,,>70% built,100.0,0.0
577695630,,Business Bay,Business Bay,Active,Standard,5.0,1346,1,0,0,1347,2024-07-01,,2024.0,,,False,True,False,False,False,,<30% built,8.0,-3.0
400,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Finished,Standard,100.0,0,0,15,0,15,2009-06-24,2011-05-19,2009.0,2011.0,694.0,True,False,True,False,False,,>70% built,100.0,0.0
158930255,Jumeirah Village Triangle,Al Barsha South Fifth,Jumeirah Village,Finished,Standard,100.0,60,1,0,0,61,2017-03-16,2020-06-11,2017.0,2020.0,1183.0,True,False,True,False,False,,>70% built,100.0,0.0
627820936,Nad Al Sheba Gardens,Nad Al Shiba First,Shamal Real Estate,Active,Standard,50.0,58,1,0,0,59,2024-08-01,2026-08-01,2024.0,2026.0,730.0,False,True,False,True,False,0.1,30-70% built,8.0,42.0
687015537,Silicon Oasis,Nadd Hessa,Dubai Integrated Economic Zones,Not Started,Standard,0.0,164,1,0,0,165,2024-10-01,2026-09-30,2024.0,2026.0,729.0,False,True,False,False,False,,<30% built,8.0,-8.0
582979045,,Al Thanyah Third,Emaar Properties,Finished,Standard,100.0,0,0,306,80,386,2006-01-01,2006-01-01,2006.0,2006.0,0.0,True,False,True,False,False,,>70% built,100.0,0.0
14230291,DAMAC HILLS 2,Madinat Hind 4,Front Line Investment Management,Finished,Standard,100.0,0,0,0,168,168,2015-02-01,2022-03-16,2015.0,2022.0,2600.0,True,False,True,False,False,,>70% built,100.0,0.0
15428444,Dubai Studio City,Al Hebiah Second,TECOM Investments,Finished,Standard,100.0,151,1,0,0,152,2015-01-01,2017-07-23,2015.0,2017.0,934.0,True,False,True,False,False,,>70% built,100.0,0.0
361432410,LA MER,Jumeirah First,Meraas,Finished,Standard,100.0,151,3,0,0,154,2021-08-20,2024-02-20,2021.0,2024.0,914.0,True,False,True,False,False,,>70% built,100.0,0.0
16544176,Dubai Maritime City,Madinat Dubai Almelaheyah,Dubai Maritime City,Finished,Standard,100.0,233,1,0,0,234,2014-11-01,2021-12-13,2014.0,2021.0,2599.0,True,False,True,False,False,,>70% built,100.0,0.0
710563109,Al Furjan,Jabal Ali First,Al Furjan,Not Started,Standard,0.0,78,1,0,0,79,2025-03-01,2027-03-01,2025.0,2027.0,730.0,False,True,False,False,False,,<30% built,0.0,0.0
81544667,Arjan,Al Barshaa South Third,Liwan,Finished,Standard,100.0,194,2,0,0,196,2017-02-10,2018-05-22,2017.0,2018.0,466.0,True,False,True,False,False,,>70% built,100.0,0.0
1453,Liwan1,Wadi Al Safa 2,Remraam,Finished,Standard,100.0,0,0,6,0,6,2009-05-01,2010-07-12,2009.0,2010.0,437.0,True,False,True,False,False,,>70% built,100.0,0.0
12753412,Dubiotech,Al Barshaa South Second,TECOM Investments,Finished,Standard,100.0,0,0,0,165,165,2014-03-23,2017-06-18,2014.0,2017.0,1183.0,True,False,True,False,False,,>70% built,100.0,0.0
459999482,TOWN SQUARE,Al Yelayiss 2,Nshama,Finished,Standard,100.0,153,1,0,0,154,2023-03-01,2024-11-30,2023.0,2024.0,640.0,True,False,True,False,False,,>70% built,48.0,52.0
614152458,Nad Al Sheba Gardens,Nad Al Shiba First,Shamal Real Estate,Active,Standard,20.0,47,1,0,0,48,2024-05-08,2025-11-08,2024.0,2025.0,549.0,False,True,False,True,True,8.8,<30% built,8.0,12.0
817829894,Falcon City,Wadi Al Safa 2,HRE Real Estate Development,Pending,Standard,0.0,1429,4,0,0,1433,2026-03-01,2029-06-30,2026.0,2029.0,1217.0,False,True,False,False,False,,<30% built,0.0,0.0
413473882,,Zaabeel First,One Za'abeel,Finished,Standard,100.0,486,2,0,1,489,2016-01-03,2023-12-29,2016.0,2023.0,2917.0,True,False,True,False,False,,>70% built,100.0,0.0
139543242,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Finished,Standard,100.0,370,1,0,0,371,2017-12-01,2020-12-31,2017.0,2020.0,1126.0,True,False,True,False,False,,>70% built,100.0,0.0
712350042,City Walk,Al Wasl,Meraas,Not Started,Standard,0.0,195,2,0,0,197,2025-04-16,2028-12-10,2025.0,2028.0,1334.0,False,True,False,False,False,,<30% built,0.0,0.0
1042,Dubai Investment Park Second,Dubai Investment Park Second,Dubai Investments Park Development,Finished,Standard,100.0,1066,12,0,0,1078,2008-01-21,2011-06-05,2008.0,2011.0,1231.0,True,False,True,False,False,,>70% built,100.0,0.0
870,Silicon Oasis,Nadd Hessa,Dubai Integrated Economic Zones,Finished,Standard,100.0,390,2,0,0,392,2007-09-22,2010-12-30,2007.0,2010.0,1195.0,True,False,True,False,False,,>70% built,100.0,0.0
798855512,Down Town Jabal Ali,Jabal Ali Industrial Second,Nakheel,Pending,Standard,0.0,420,1,0,0,421,2025-08-04,2027-08-04,2025.0,2027.0,730.0,False,True,False,False,False,,<30% built,0.0,0.0
295963039,Dubai Studio City,Al Hebiah Second,TECOM Investments,Finished,Standard,100.0,229,1,0,0,230,2020-08-01,2023-04-30,2020.0,2023.0,1002.0,True,False,True,False,False,,>70% built,100.0,0.0
810596965,Palm Deira,Palm Deira,Nakheel,Pending,Standard,0.0,0,0,0,0,0,2025-09-20,2027-05-30,2025.0,2027.0,617.0,False,True,False,False,False,,<30% built,0.0,0.0
674773564,City Of Arabia,Wadi Al Safa 4,Ilyas & Mustafa Galadari Real Estate,Not Started,Standard,0.0,1628,2,0,0,1630,2024-12-31,2027-12-31,2024.0,2027.0,1095.0,False,True,False,False,False,,<30% built,8.0,-8.0
168250613,Dubai Sports City,Al Hebiah Fourth,Dubai Sports City,Finished,Standard,100.0,160,1,0,0,161,2017-04-26,2022-08-15,2017.0,2022.0,1937.0,True,False,True,False,False,,>70% built,100.0,0.0
248517131,,Wadi Al Safa 5,Dubai Properties,Finished,Standard,100.0,0,0,154,41,195,2019-07-14,2023-10-18,2019.0,2023.0,1557.0,True,False,True,False,False,,>70% built,100.0,0.0
367302335,,Al Yufrah 1,Emaar Development,Finished,Standard,100.0,0,0,372,56,428,2021-12-01,2024-12-30,2021.0,2024.0,1125.0,True,False,True,False,False,,>70% built,100.0,0.0
752952418,Dubai World Central,Madinat Al Mataar,Dubai Aviation City Corporation,Not Started,Standard,0.0,0,0,287,46,333,2025-11-01,2028-10-31,2025.0,2028.0,1095.0,False,True,False,False,False,,<30% built,0.0,0.0
777,Silicon Oasis,Nadd Hessa,Dubai Integrated Economic Zones,Finished,Standard,100.0,124,1,0,0,125,2009-02-24,2013-08-15,2009.0,2013.0,1633.0,True,False,True,False,False,,>70% built,100.0,0.0
12331295,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Finished,Standard,100.0,128,1,0,0,129,2014-04-15,2016-06-29,2014.0,2016.0,806.0,True,False,True,False,False,,>70% built,100.0,0.0
635495813,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Not Started,Standard,0.0,253,1,0,0,254,2024-10-30,2027-12-31,2024.0,2027.0,1157.0,False,True,False,False,False,,<30% built,8.0,-8.0
430930040,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Finished,Standard,100.0,283,2,0,0,285,2022-01-01,2024-01-26,2022.0,2024.0,755.0,True,False,True,False,False,,>70% built,100.0,0.0
346491311,Meydan One Community,Al Merkadh,Meydan Group,Finished,Standard,100.0,134,1,0,0,135,2018-04-15,2023-06-30,2018.0,2023.0,1902.0,True,False,True,False,False,,>70% built,100.0,0.0
22279261,Al Furjan,Jabal Ali First,Al Furjan,Finished,Standard,100.0,0,0,0,150,150,2014-10-19,2016-09-28,2014.0,2016.0,710.0,True,False,True,False,False,,>70% built,100.0,0.0
1174,Business Bay,Business Bay,Business Bay,Finished,Standard,100.0,418,1,0,0,419,2007-02-20,2015-04-22,2007.0,2015.0,2983.0,True,False,True,False,False,,>70% built,100.0,0.0
758963457,Wasl Gate,Jabal Ali First,JAG Development,Not Started,Standard,0.0,256,1,0,0,257,2025-10-31,2028-05-31,2025.0,2028.0,943.0,False,True,False,False,False,,<30% built,0.0,0.0
140974993,TOWN SQUARE,Al Yelayiss 2,Nshama,Finished,Standard,100.0,960,2,0,0,962,2018-01-01,2021-03-30,2018.0,2021.0,1184.0,True,False,True,False,False,,>70% built,100.0,0.0
567,DownTown Dubai,Burj Khalifa,Business Bay,Finished,Standard,100.0,408,1,0,0,409,2007-11-26,2013-09-15,2007.0,2013.0,2120.0,True,False,True,False,False,,>70% built,100.0,0.0
532169501,International Media Production Zone,Me'Aisem First,DHAM (Dubai Holding Asset Management),Active,Standard,11.0,226,1,0,0,227,2024-03-01,,2024.0,,,False,True,False,False,False,,<30% built,8.0,3.0
677392827,Dubai Studio City,Al Hebiah Second,DHAM (Dubai Holding Asset Management),Active,Standard,2.0,379,1,0,0,380,2025-02-01,2028-01-31,2025.0,2028.0,1094.0,False,True,False,False,False,,<30% built,0.0,2.0
384722736,Jumeirah Village Circle,Al Barsha South Fourth,Jumeirah Village,Finished,Standard,100.0,212,1,0,0,213,2021-08-08,2023-02-28,2021.0,2023.0,569.0,True,False,True,False,False,,>70% built,100.0,0.0
525589770,Down Town Jabal Ali,Jabal Ali Industrial Second,Nakheel,Pending,Standard,23.0,536,1,0,0,537,2022-05-21,,2022.0,,,False,True,False,False,False,,<30% built,100.0,-77.0
147,The Greens,Al Thanyah Third,Emaar Properties,Finished,Standard,100.0,498,4,0,0,502,2008-05-15,2016-03-31,2008.0,2016.0,2877.0,True,False,True,False,False,,>70% built,100.0,0.0
